article_id,Hate_Crime,Reference_Hate
https://www.hindustantimes.com/football/raheem-sterling-calls-for-premier-league-to-clamp-down-on-racism/story-oH2FMry536Z1TFRK0Ije9K.html,True,True
https://www.hollywoodreporter.com/heat-vision/bill-damaschke-named-president-animation-family-entertainment-skydance-1047231,False,False
https://www.hollywoodreporter.com/news/big-bang-theory-cast-glen-691709,False,False
https://www.hollywoodreporter.com/news/bronx-bombers-bombs-broadway-682139,False,False
https://www.hollywoodreporter.com/news/donald-trump-fans-bash-wrong-hamilton-theater-broadway-casts-address-mike-pence-949567,False,False
https://www.hollywoodreporter.com/news/dustin-diamond-is-back-jail-897591,False,False
https://www.hollywoodreporter.com/news/emma-watson-threatened-nude-photo-735226,False,False
https://www.hollywoodreporter.com/news/heathers-musical-set-make-new-664819,False,False
https://www.hollywoodreporter.com/news/idina-menzel-musical-close-broadway-762335,False,False
https://www.hollywoodreporter.com/news/jk-rowling-blasts-church-dumbledore-798482,False,False
https://www.hollywoodreporter.com/news/julianne-moore-play-sarah-palin-166040,False,False
https://www.hollywoodreporter.com/news/lee-guthrie-tv-writer-producer-dies-353068,False,False
https://www.hollywoodreporter.com/news/starz-animation-studio-renamed-arc-177805,False,False
https://www.hrw.org/news/2011/12/20/angola-explain-missing-government-funds,False,False
https://www.hrw.org/news/2013/07/16/cameroon-lgbti-rights-activist-found-dead-tortured,False,False
https://www.hrw.org/news/2016/11/21/un-victory-lgbt-rights,False,False
https://www.hrw.org/news/2017/01/27/glimmer-light-transgender-people-ukraine,False,False
https://www.hrw.org/news/2017/02/28/ukraine-acts-improve-diversity-and-inclusion,False,False
https://www.hrw.org/news/2019/09/27/un-expert-shocked-abuses-zimbabwe,False,False
https://www.hrw.org/news/2020/09/15/un-rights-body-should-monitor-abuses-ensure-accountability-philippines-saudi-arabia,True,True
https://www.indiatoday.in/crime/story/minor-girl-raped-for-months-burnt-alive-in-tripura-1626413-2019-12-08,True,True
https://www.indiatvnews.com/news/india/up-police-constable-suspended-for-beating-physically-challenged-man-650798,False,False
https://www.indiewire.com/2016/04/daily-reads-hollywoods-unchecked-wave-of-racial-erasure-black-ish-rethinks-the-family-sitcom-and-more-293199/,False,True
https://www.insidehighered.com/admissions/article/2020/01/13/more-admissions-officers-last-year-check-social-media,False,False
https://www.insidehighered.com/quicktakes/2016/11/21/hampshire-college-decides-not-fly-any-flags,False,False
https://www.insidethegames.biz/articles/1039057/former-south-african-olympic-cyclist-shot-dead-in-armed-robbery,False,False
https://www.irishcentral.com/opinion/patrickroberts/orange-order-fanatics-resemble-kkk-more-than-a-cultural-group,True,True
https://www.irishtimes.com/life-and-style/food-and-drink/recipes/bi-bim-bap-1.2746242,False,False
https://www.irishtimes.com/life-and-style/food-and-drink/restaurant-reviews/meal-ticket-cocu-dublin-4-1.2476188,False,False
https://www.jamaicaobserver.com/latestnews/VPA_recommends_holistic_approach_to_policing,False,False
https://www.jsonline.com/business/tosa-firm-to-add-145-jobs-3g5edg4-151644405.html/,False,False
https://www.kgw.com/article/news/purse-snatchers-targeting-elderly-asian-women-in-southeast-portland/283-98ecd8d6-ea19-4656-a607-c156843bf4d3,True,True
https://www.khou.com/article/news/crime/multiple-injuries-reported-in-southeast-houston-shooting/285-65515b44-f09c-4a87-aa56-7e58c6970a68,False,False
https://www.khou.com/article/news/education/star-studded-lineup-will-take-part-in-houston-graduation-celebration-of-class-of-2020/285-b41cdc8c-c252-4eae-83c4-081497e8977a,False,False
https://www.kidzworld.com/article/31321-spider-man-into-the-spider-verse-movie-review-you-can-wear-the-mask/,False,False
https://www.kpbs.org/news/2020/aug/10/californias-top-public-health-director-out-no-reas/,False,False
https://www.kpbs.org/news/2021/mar/19/san-diegos-aapi-community-speaks-out-against-recen/,True,True
https://www.kron4.com/news/bay-area/suspect-in-girls-alleged-sexual-assault-near-altimira-middle-school-identified/,False,False
https://www.ksla.com/2019/09/23/arrested-nacogdoches-county-child-sex-assault-investigation/,False,False
https://www.lamag.com/culturefiles/street-artist-plastic-jesus-latest-installation-calls-out-racism-in-hollywood/,False,False
https://www.latimes.com/california/story/2021-03-19/anti-asian-racism-oakland-chinatown,True,True
https://www.latimes.com/entertainment/gossip/la-et-mg-rose-byrne-bobby-cannavale-baby-boy-rocco-20160208-story.html,False,False
https://www.latimes.com/local/la-xpm-2012-jun-17-la-me-0618-king-lapd-20120618-story.html,False,False
https://www.latimes.com/nation/la-xpm-2012-oct-05-la-na-nn-university-texas-bleach-bombs-20121005-story.html,True,True
https://www.latimes.com/sports/la-xpm-2012-aug-27-la-sp-sn-gabby-douglas-oprah-20120827-story.html,False,False
https://www.lehighvalleylive.com/phillipsburg/2011/07/facebook_video_shows_assault_o.html,False,False
https://www.lgbtqnation.com/2011/05/three-suspects-in-custody-following-attack-outside-el-paso-gay-bar/,False,False
https://www.localdvm.com/news/woodbridge-carnival-opens-amid-pandemic/,False,False
https://www.localmemphis.com/article/news/local/local-in-ms/desoto-county-sheriffs-department-asking-for-help-finding-missing-13-year-old-girl/522-d30d38a3-186d-4016-9363-f1abf56ba6a2,False,False
https://www.lohud.com/story/news/crime/2020/08/10/ossining-man-faces-hate-crime-charge-after-stabbing-female-teenager-march/3340222001/,False,False
https://www.maritime-executive.com/article/itf-accuses-jakarta-terminal-guards-of-attacking-union-member,False,False
https://www.marketplace.org/2013/09/26/film-inequality-all-takes-income-gap/,False,False
https://www.marketplace.org/2016/03/10/five-major-imports-us-gets-canada/,False,False
https://www.marketplace.org/2016/09/06/working-home/,False,False
https://www.marketplace.org/2016/12/22/richter/,False,False
https://www.marketplace.org/shows/corner-office-from-marketplace/behind-every-dunkin-donut-stands-ceo,False,False
https://www.marketplace.org/shows/the-uncertain-hour/s02-2-peanut-butter-wars,False,False
https://www.mcall.com/news/local/mc-reading-congress-aide-sex-assault-20130926-story.html,False,False
https://www.mediaite.com/tv/brooke-baldwin-grills-dem-candidate-for-her-violent-anti-gop-rhetoric-while-playing-world-of-warcraft/,False,False
https://www.mirror.co.uk/news/politics/margaret-thatcher-wanted-whites-only-11889262,False,False
https://www.mirror.co.uk/news/uk-news/woolwich-attack-britain-unites-warn-1926702,True,True
https://www.mlb.com/news/roberto-osuna-arrested-on-assault-charge-c275800784,False,False
https://www.mmaweekly.com/fighters-react-to-jon-jones-knocking-out-daniel-cormier-via-twitter,False,False
https://www.montclairlocal.news/2020/12/01/montclair-police-blotter-dec-1-nj/,False,False
https://www.mysuncoast.com/2020/12/01/its-giving-tuesday-how-will-you-give-back/,False,False
https://www.nbcboston.com/news/local/jordan-lamonde-gets-2-5-years-in-prison-for-planet-fitness-club-attack-rochester-new-hampshire/136931/,False,False
https://www.nbcboston.com/news/local/mass-gymnastics-coach-charged-with-rape-of-teen-in-stow/2157409/,False,False
https://www.nbcboston.com/news/local/twitter-user-who-offered-500-for-killling-ice-agent-acquitted/2045538/,False,False
https://www.nbcchicago.com/news/local/milani-boutique-oak-street-burglary/69251/,False,False
https://www.nbcchicago.com/top-videos-home/the-city-cant-survive-like-this-chicago-alderman-says-after-night-of-looting-and-violence/2319714/,False,False
https://www.nbcdfw.com/news/local/massage-therapist-found-not-guilty-of-sexual-assault/1929126/,False,False
https://www.nbclosangeles.com/news/local/suspects-shot-and-killed-during-jewelry-store-robbery-identified/1901611/,False,False
https://www.nbclosangeles.com/news/local/trees-removed-replanted-endeavour-shuttle-science-center/2105695/,False,False
https://www.nbcnews.com/dateline/denise-huskins-aaron-quinn-files-claim-against-city-vallejo-calling-n429491,False,False
https://www.nbcnews.com/feature/nbc-out/120-members-congress-tell-trump-end-his-harmful-anti-lgbtq-n1233460,False,False
https://www.nbcnews.com/feature/nbc-out/alaskans-vote-no-transgender-bathroom-bill-n863471,False,False
https://www.nbcnews.com/feature/nbc-out/arkansas-asks-city-s-lgbtq-rights-ordinance-be-blocked-n787901,False,False
https://www.nbcnews.com/health/cancer/brain-radiation-treatment-worse-cure-study-finds-n367601,False,False
https://www.nbcnews.com/health/health-news/primatene-non-prescription-asthma-inhaler-back-after-7-years-n934106,False,False
https://www.nbcnews.com/news/all/antifa-group-chants-outside-vandalizes-fox-commentator-tucker-carlson-s-n934131,False,False
https://www.nbcnews.com/news/animal-news/two-people-injured-colorado-elk-attack-captured-video-n1059851,False,False
https://www.nbcnews.com/news/asian-america/dylann-roofs-racist-manifesto-reveals-pro-asian-sentiments-n381056,True,True
https://www.nbcnews.com/news/asian-america/editorial-i-walked-out-racist-audition-n538896,True,True
https://www.nbcnews.com/news/asian-america/ho-chi-chin-signs-target-maine-mayoral-candidate-ben-chin-n447201,True,True
https://www.nbcnews.com/news/asian-america/trio-arrested-after-allegedly-fighting-yelling-seemingly-racist-insults-restaurant-n596576,True,True
https://www.nbcnews.com/news/asian-america/usc-student-president-responds-racism-cant-continue-n432211,True,True
https://www.nbcnews.com/news/crime-courts/florida-girl-5-was-alive-being-thrown-bridge-police-n282916,False,False
https://www.nbcnews.com/news/crime-courts/new-suit-says-n-h-prep-school-destroyed-girl-after-n873776,False,False
https://www.nbcnews.com/news/north-korea/kim-han-sol-son-assassinated-kim-jong-nam-speaks-out-n730526,True,True
https://www.nbcnews.com/news/us-news/driver-deadly-car-attack-charlottesville-white-nationalist-rally-pleads-guilty-n987961,False,False
https://www.nbcnews.com/news/us-news/former-usa-gymnastics-doctor-larry-nassar-hit-child-sex-charges-n686906,False,False
https://www.nbcnews.com/news/us-news/man-convicted-killing-florida-woman-costa-rica-airbnb-sentenced-16-n1138026,False,False
https://www.nbcnews.com/news/us-news/man-fatally-struck-fedex-truck-during-george-floyd-protests-st-n1219701,False,False
https://www.nbcnews.com/news/us-news/wisconsin-lawmaker-wants-stealthing-classified-sex-assault-n759586,False,False
https://www.nbcnews.com/news/world/violence-erupts-india-lowest-caste-protests-supreme-court-order-n862091,False,False
https://www.nbcnews.com/politics/2016-election/trump-accuser-zervos-fights-back-brings-witness-n667311,False,False
https://www.nbcnews.com/politics/national-security/trump-authorized-soleimani-s-killing-7-months-ago-conditions-n1113271,False,False
https://www.nbcnews.com/politics/politics-news/gofundme-page-fired-fbi-no-2-mccabe-legal-defense-fund-n861581,False,False
https://www.nbcnews.com/specials/world-watches-us-vote-trump-biden-election/,False,False
https://www.nbcnews.com/storyline/bill-cosby-scandal/navy-revokes-bill-cosbys-honorary-title-amid-sex-assault-claims-n261691,False,False
https://www.nbcnews.com/storyline/brexit-referendum/pro-brexit-trade-minister-liam-fox-rips-british-businesses-too-n646051,False,False
https://www.nbcnews.com/storyline/middle-east-unrest/jerusalems-arab-jewish-school-hand-hand-torched-apparent-arson-attack-n258361,False,False
https://www.nbcnews.com/storyline/new-york-prison-escape/inmates-say-guards-beat-them-info-after-matt-sweat-escape-n408096,False,False
https://www.nbcnewyork.com/news/coronavirus/mourning-at-a-distance-funerals-take-to-live-streaming/2343784/,False,False
https://www.nbcnewyork.com/news/good-news/once-near-death-sea-turtles-rescued-in-nj-released-back-into-the-ocean/2619484/,False,False
https://www.nbcnewyork.com/news/local/Cold-Thief-Steals-Woman_s-Wheelchair_New-York-401568955.html,False,False
https://www.nbcnewyork.com/news/local/crime-and-courts/weinstein-back-in-court-as-jurors-winnowed-for-rape-trial/2259022/,False,False
https://www.nbcnewyork.com/news/local/fire-breaks-out-at-serbian-mission-in-nyc-fdny/2065473/,False,False
https://www.nbcnewyork.com/news/local/phil-murphy-chris-christie-cutout-beachgate/375239/,False,False
https://www.nbcnewyork.com/news/local/sexting-scandal-wyckoff-middle-school/1918571/,False,False
https://www.nbcnewyork.com/news/local/subway-columbus-circle-most-used-turnstile-mta-nyc/1927815/,False,False
https://www.nbcnewyork.com/news/local/teenage-driver-thrown-from-car-dies-long-island-anthony-fucci/2101184/,False,False
https://www.nbcnewyork.com/news/local/westchester-mom-admits-strangling-18-year-old-daughter/2123921/,False,False
https://www.nbcnewyork.com/news/national-international/warnock-ossoff-win-ga-senate-runoffs-nbc-news-projects/2815765/,False,False
https://www.nbcphiladelphia.com/news/local/muslim-bus-drivers-confront-septa/2006449/,False,False
https://www.nbcsports.com/washington/mystics/mystics-guard-natasha-cloud-calls-end-silence-around-racism-powerful-essay,False,False
https://www.nbcwashington.com/news/local/remains-of-missing-man-found-in-md-park/1896162/,False,False
https://www.ncronline.org/news/world/jewish-and-muslim-hate-crimes-soar-london,False,False
https://www.ndtv.com/india-news/india-says-un-security-council-fueling-refugee-crisis-1247189,True,True
https://www.newarkadvocate.com/story/news/crime/2017/10/05/prosecutors-reviewing-alleged-sexual-assault-legend-elementary/737046001/,False,True
https://www.news-herald.com/news/cleveland-man-sentenced-to-16-years-in-prison-for-role-in-mentor-gun-store-break/article_854c547e-54b2-11e9-8a01-0356d80dcd14.html,False,False
https://www.news9.com/story/41557559/woman-arrested-accused-of-attacking-workers-officer-at-okc-nail-salon,False,False
https://www.newsday.com/long-island/nassau/hempstead-man-convicted-of-murdering-his-estranged-wife-1.9901126,False,False
https://www.newsshopper.co.uk/news/18899698.mother-child-subjected-abuse-bexleyheath-bus-stop/,True,True
https://www.newsweek.com/eight-good-reasons-we-all-including-trump-should-fear-putin-711409,False,False
https://www.newsweek.com/poland-poles-uk-polish-immigrants-hate-crime-brexit-rise-post-ref-racism-496028,False,False
https://www.newyorker.com/news/daily-comment/the-bullying-anti-asian-racism-of-fox-newss-watters-world,True,True
https://www.nj.com/hobokennow/2011/06/cake_boss_remy_gonzalez_pleads.html,False,False
https://www.npr.org/sections/codeswitch/2016/04/23/475369524/awoken-by-n-y-cop-shooting-asian-american-activists-chart-way-forward,False,True
https://www.npr.org/sections/thetwo-way/2014/01/15/262770217/what-s-america-s-problem-most-say-it-s-the-government,False,False
https://www.ny1.com/nyc/all-boroughs/news/2018/04/02/twa-hotel,False,False
https://www.ny1.com/nyc/all-boroughs/public-safety/2020/11/26/nypd-officers-shot-in-queens-released-from-hospital-days-later,False,False
https://www.nydailynews.com/entertainment/brooklyn-decker-rihanna-liam-neeson-explode-screen-battleship-friday-article-1.1077159,False,False
https://www.nydailynews.com/entertainment/evita-opens-broadway-starring-ricky-martin-argentinian-actress-elena-roger-article-1.1056595,False,False
https://www.nydailynews.com/entertainment/glee-actor-mark-salling-settled-sexual-battery-suit-article-1.2482814,False,False
https://www.nydailynews.com/entertainment/gossip/human-barbie-valeria-lukyanova-rants-online-ugly-women-article-1.3018804,False,False
https://www.nydailynews.com/entertainment/gossip/new-accuser-claims-bill-cosby-drugged-bathed-raped-article-1.2409279,False,True
https://www.nydailynews.com/entertainment/ny-jesse-eisenberg-happy-talk-trump-20190607-j3f26bknojfdpki52cftiz2l4a-story.html,False,False
https://www.nydailynews.com/life-style/health/designers-develop-watch-alter-human-body-temperature-article-1.1505924,False,False
https://www.nydailynews.com/life-style/lost-speech-reveals-steve-jobs-idea-ipad-1983-article-1.1175709,False,False
https://www.nydailynews.com/new-york/nyc-crime/cops-hunt-alleged-creep-looked-woman-skirt-brooklyn-article-1.1937477,False,False
https://www.nydailynews.com/new-york/nyc-crime/exclusive-bk-mom-texted-pics-tot-sex-toy-convicted-article-1.1777935,False,False
https://www.nydailynews.com/new-york/nyc-crime/subway-predator-spend-rest-life-behind-bars-article-1.2032855,False,False
https://www.nydailynews.com/new-york/nyu-student-rescued-stuck-shaft-article-1.1505561,False,False
https://www.nydailynews.com/new-york/widow-tragic-regret-talked-hubby-fatal-skydive-article-1.1097450,False,False
https://www.nydailynews.com/news/crime/mom-girl-thrown-bridge-feared-safety-article-1.2071690,False,False
https://www.nydailynews.com/news/crime/new-york-hacker-sentenced-3-years-prison-article-1.2188432,False,False
https://www.nydailynews.com/news/crime/ny-vancouver-hate-crime-brute-attacks-shouts-at-elderly-asian-man-20200424-wyr66kgierf55obk5cx6yeusci-story.html,True,True
https://www.nydailynews.com/news/crime/test-nj-mom-decapitated-toddler-pcp-article-1.1213195,False,False
https://www.nydailynews.com/news/national/40-poisonous-brown-recluse-spiders-invade-nebraska-man-apartment-heat-article-1.1122236,False,False
https://www.nydailynews.com/news/national/glad-tidings-assembly-god-stages-mock-kidnapping-youth-group-failed-warn-parents-article-1.1051314,False,False
https://www.nydailynews.com/news/national/homeless-ga-man-sex-corpse-cops-article-1.2115462,False,False
https://www.nydailynews.com/news/national/louisiana-blue-lives-matter-hate-crime-bill-law-article-1.2645125,False,False
https://www.nydailynews.com/news/national/schools-bringing-armed-guards-newtown-article-1.1435815,False,False
https://www.nydailynews.com/news/national/supreme-court-rejects-swastika-branding-case-article-1.1731890,False,False
https://www.nydailynews.com/news/politics/spell-check-white-house-facebook-post-misspells-americans-article-1.1122870,False,False
https://www.nydailynews.com/news/world/police-officers-arrested-thefts-jenni-rivera-crash-site-article-1.1219411,False,False
https://www.nydailynews.com/news/world/twins-separated-birth-reunite-78-years-article-1.1778204,False,False
https://www.nydailynews.com/news/world/xbox-addict-chris-staniforth-killed-blood-clot-marathon-gaming-session-england-article-1.162095,False,False
https://www.nydailynews.com/opinion/ny-oped-joe-biden-should-not-be-a-metoo-target-20190401-or76n4tbc5dazf5nxq6ifhm6oy-story.html,False,False
https://www.nydailynews.com/sports/basketball/tnt-players-nba-telecast-hit-article-1.2988759,False,False
https://www.nydailynews.com/sports/bondy-10-places-racism-major-issue-sport-article-1.1778178,True,True
https://www.nydailynews.com/sports/football/ravens-ayanbadejo-stoked-gay-marriage-maryland-article-1.1198270,False,False
https://www.nydailynews.com/sports/olympics/gold-shines-wagner-flops-u-s-skating-champs-article-1.1576718,False,False
https://www.nytimes.com/2011/07/31/us/31cnckotlowitz.html,False,False
https://www.nytimes.com/2011/09/05/opinion/how-the-help-depicts-race-relations.html,False,False
https://www.nytimes.com/2011/10/11/business/global/wal-marts-in-china-city-closed-for-pork-mislabeling.html,False,False
https://www.nytimes.com/2012/06/18/sports/ncaafootball/sanduskys-wife-is-an-intriguing-figure-in-his-case.html,False,False
https://www.nytimes.com/2013/01/22/technology/employers-social-media-policies-come-under-regulatory-scrutiny.html,False,False
https://www.nytimes.com/2013/04/01/world/africa/islamist-fighters-repelled-in-assault-on-timbuktu.html,False,False
https://www.nytimes.com/2013/05/10/us/politics/in-bombings-a-bitter-bookend-for-robert-mueller.html,False,False
https://www.nytimes.com/2013/07/17/nyregion/dinkins-in-book-blames-racism-for-re-election-loss.html,False,False
https://www.nytimes.com/2014/02/17/arts/television/girl-meets-alien-in-star-crossed-on-cw.html,False,False
https://www.nytimes.com/2015/04/17/theater/review-the-king-and-i-back-on-broadway.html,False,False
https://www.nytimes.com/2015/09/20/magazine/barbie-wants-to-get-to-know-your-child.html,False,False
https://www.nytimes.com/2016/01/29/us/politics/republican-debate.html,False,False
https://www.nytimes.com/2016/05/26/nyregion/2-men-tied-to-neighborhood-watch-group-plead-guilty-to-attack.html,False,False
https://www.nytimes.com/2016/10/10/nyregion/to-the-woman-who-told-my-family-to-go-back-to-china.html,True,True
https://www.nytimes.com/2017/03/08/us/trump-travel-ban-hawaii.html,False,False
https://www.nytimes.com/2017/05/19/fashion/breast-cancer-research-foundation-the-new-york-philharmonic-el-museo-del-barrio-national-benefits.html,False,False
https://www.nytimes.com/2017/05/19/us/politics/fcc-security-reporter.html,False,False
https://www.nytimes.com/2017/06/19/theater/national-yiddish-theater-folksbiene-immigration-arts-summit.html,False,False
https://www.nytimes.com/2017/12/16/us/trump-racial-jeers.html,False,False
https://www.nytimes.com/2018/04/06/nyregion/new-rochelle-high-school-stabbing-integration.html,False,False
https://www.nytimes.com/2018/09/26/us/politics/brett-kavanaugh-accusers-women.html,False,False
https://www.nytimes.com/2019/05/02/us/military-sexual-assault.html,False,False
https://www.nytimes.com/2019/07/11/magazine/pyotr-pavlensky-art.html,False,False
https://www.nytimes.com/2019/07/13/world/middleeast/ethiopian-israeli-protests-racism.html,False,False
https://www.nytimes.com/2020/01/13/nyregion/letitia-james-fare-beating-nypd.html,False,False
https://www.nytimes.com/2020/02/16/us/coronavirus-american-mood.html,False,True
https://www.nytimes.com/2020/02/18/us/affirmative-action-harvard.html,False,False
https://www.nytimes.com/2020/03/20/learning/film-club-coronavirus-racism-infected-my-high-school.html,True,True
https://www.nytimes.com/interactive/2016/10/17/us/asian-american-confronting-racism.html,False,True
https://www.nyu.edu/about/news-publications/news/2017/april/a-rogue-s-gallery-of-art-crime.html,False,False
https://www.nyunews.com/2016/09/10/tadashi-shoji-ss-2017/,False,False
https://www.ocregister.com/2011/07/30/messy-desk-could-cost-you-a-promotion-2/,False,False
https://www.ocregister.com/2012/04/09/most-wanted-robber-said-he-had-pipe-bomb/,False,False
https://www.ocregister.com/2014/02/16/valentines-day-masquerade-benefits-local-nonprofit/,False,False
https://www.ocregister.com/2015/08/08/four-car-freeway-collision-sparks-fire-on-i-405/,False,False
https://www.ocregister.com/mission-viejo-caregiver-massage-therapist-charged-with-raping-1-patient-sexually-assaulting-2-clients,False,False
https://www.ocregister.com/taco-tuesday-guacamigos-might-be-the-worst-new-restaurant-of-the-year,False,False
https://www.orlandosentinel.com/politics/os-trump-rally-at-ucf-20160305-story.html,False,False
https://www.ozarksfirst.com/capitol-lockdown/san-diego-woman-idd-as-person-shot-dead-inside-capitol/,False,False
https://www.pbs.org/newshour/arts/this-chinese-american-cartoonist-forces-us-to-face-racist-stereotypes,False,True
https://www.pbs.org/wgbh/frontline/article/inside-the-numbers-counting-concussions-in-the-nfl/,False,False
https://www.pe.com/2017/07/21/dessert-waffles-join-lineup-at-riverside-food-lab/,False,False
https://www.pe.com/2018/03/30/4-displaced-by-house-fire-in-perris/,False,False
https://www.pe.com/mitchell-rosen-schizophrenia-is-a-brain-disease-not-mental-illness-health-advocates-say,False,False
https://www.peoriapublicradio.org/post/teen-faces-charges-attack-suburban-chicago-sikh-man,False,False
https://www.pressdemocrat.com/article/news/crews-vacuum-murder-hornets-out-of-washington-nest/,False,False
https://www.prnewswire.com/news-releases/aave-announces-a-recovery-program-for-crypto-addicted-300821643.html,False,False
https://www.prnewswire.com/news-releases/cathay-bank-stands-against-anti-asian-hate-crimes-and-discrimination-301251322.html,True,True
https://www.prnewswire.com/news-releases/silver-miller-files-lawsuits-against-att-and-t-mobile-for-cell-phone-hacks-300746944.html,False,False
https://www.redandblack.com/uganews/richard-graham-passes-away-in-may/article_b862f5ae-07ed-11e5-853f-4760538c5b75.html,False,False
https://www.refinery29.com/en-us/2013/11/56656/kama-sutra-connect-the-dot,False,False
https://www.refinery29.com/en-us/2013/12/58813/most-creative-age-david-galenson,False,False
https://www.refinery29.com/en-us/2015/04/85749/kansas-welfare-law-cuts-definition-lingerie-store,False,False
https://www.refinery29.com/en-us/2018/03/192333/ivanka-trump-fbi-investigation-business-deals-vancouver,False,False
https://www.refinery29.com/en-us/2020/03/9600268/asian-hate-crime-coronavirus-increase-new-york-hotline,True,True
https://www.reuters.com/article/uk-factcheck-dallas-man-attacked-idUSKBN23B2EZ,False,False
https://www.reuters.com/article/us-italy-politics-racism-idUSKCN1P828H,False,False
https://www.riverfronttimes.com/newsblog/2011/10/13/daniel-hughes-ritz-carlton-sexual-assault-suspect-sued-by-home-insurer,False,False
https://www.rudaw.net/english/kurdistan/30112014,False,False
https://www.sactownroyalty.com/2017/1/27/14419806/matt-barnes-sacramento-kings-misdemeanor-assault-charges,False,False
https://www.sacurrent.com/sanantonio/sapd-report-video-tell-two-tales/Content?oid=2339674,False,False
https://www.sandiegouniontribune.com/news/border-baja-california/sdut-five-dead-outside-ensenada-2016apr10-story.html,False,False
https://www.sandiegouniontribune.com/news/border-baja-california/sdut-murrieta-police-lawsuit-settlement-2016jul27-story.html,False,False
https://www.sandiegouniontribune.com/news/california/story/2019-07-18/manholes-are-out-as-berkeley-removes-gender-specific-language-from-city-code,False,False
https://www.sandiegouniontribune.com/news/public-safety/sd-me-pubsafe-notebook-20170302-story.html,False,False
https://www.sandiegouniontribune.com/news/public-safety/story/2020-09-20/man-arrested-in-attempted-kidnapping-at-costco-parking-lot-in-vista,False,False
https://www.sanjoseinside.com/the-fly/faulty-ballots-mailed-out-in-district-4-special-election/,False,False
https://www.sfchronicle.com/giants/article/Giants-Splash-Amateur-scouting-director-Michael-14565281.php,False,False
https://www.sfchronicle.com/outdoors/article/Sunday-drive-to-Indian-Rock-Park-in-Berkeley-10976376.php,False,False
https://www.sfchronicle.com/politics/article/Bay-Area-online-political-events-Rep-Eric-15219894.php,False,True
https://www.shropshirestar.com/news/2011/02/03/telford-father-killed-daughter-in-row-over-tv-noise/,False,False
https://www.stamfordadvocate.com/news/article/Woman-bites-tongue-of-Stamford-sex-attacker-1438659.php,False,False
https://www.statesman.com/story/news/crime/2020/11/26/police-seeking-publicrsquos-help-in-aggravated-assault-road-rage-incident/115053972/,False,False
https://www.stereogum.com/1737855/diplo-under-fire-for-gif-theft-rude-tweets/news/,False,False
https://www.straitstimes.com/asia/se-asia/indonesias-religious-minister-sparks-debate-over-veil-and-trousers-worn-by-muslims,True,True
https://www.summitdaily.com/news/aspen-hedge-fund-manager-accused-of-rape-in-garden-of-farm-to-table-restaurant/,False,False
https://www.sundayguardianlive.com/opinion/mystery-behind-ghost-visits-dreams,False,False
https://www.svvoice.com/hate-crimes-california-law-enforcement-agencies-audited/,False,False
https://www.syfy.com/syfywire/how-annihilation-establishes-a-unique-brand-of-body-horror,False,False
https://www.tampabay.com/life-culture/entertainment/2020/08/10/pbs-will-air-special-for-kids-on-racism-and-give-ken-burns-a-channel/,False,False
https://www.telegraph.co.uk/news/0/japan-earthquake-country-better-prepared-anyone-quakes-tsunamis/,False,False
https://www.telegraph.co.uk/news/worldnews/wikileaks/8299355/WikiLeaks-cables-British-firms-made-millions-from-trading-with-Iranians.html,False,False
https://www.texastribune.org/2019/05/07/LGBTQ-gay-rights-bills-texas-house-dead-advocates-progress-hearings/,False,False
https://www.texastribune.org/2021/03/19/asian-texans-racism-atlanta/,True,True
https://www.theatlantic.com/politics/archive/2013/01/righting-two-martin-luther-king-memorial-wrongs/266944/,False,False
https://www.thecentersquare.com/oregon/oregon-capitol-protester-accused-of-macing-officers-taken-into-custody/article_005d4af2-4fd3-11eb-9660-8fadb6c54e8a.html,False,False
https://www.thecity.nyc/2021/2/11/22279407/anti-asian-hate-crime-surge-fuels-demands-for-systemic-and-sensitive-responses,True,True
https://www.thecollegefix.com/department-of-education-rejects-asian-american-admissions-discrimination-complaint-against-harvard/,True,True
https://www.thecrimson.com/article/2011/2/3/crenshaw-race-black-lecture/,False,False
https://www.theguardian.com/uk-news/2021/mar/19/west-midlands-police-officer-attacked-woman-pc-oliver-banfield,False,False
https://www.theguardian.com/us-news/2015/jan/09/eric-garner-family-tribute-song-this-ends-today,False,False
https://www.theguardian.com/world/2015/aug/10/azerbaijani-journalist-rasim-aliyev-javid-huseynov,False,False
https://www.theguardian.com/world/2015/sep/16/japanese-anti-war-protesters-challenge-shinzo-abe,False,False
https://www.theguardian.com/world/2020/mar/24/coronavirus-us-asian-americans-racism,False,True
https://www.thehindu.com/entertainment/A-film-maker-in-pursuit-of-creative-unhappiness/article13978884.ece,False,False
https://www.thehindu.com/entertainment/movies/padmavati-made-with-good-intentions-says-shahid-kapoor/article19390394.ece,False,False
https://www.thehindu.com/news/cities/Hyderabad/akbaruddin-admitted-to-apollo-hospital/article4455556.ece,False,False
https://www.thehindu.com/news/cities/Madurai/bishops-council-condemns-attack-on-school/article26703614.ece,False,False
https://www.thehindu.com/opinion/editorial/Conserving-the-Bamiyan-Buddhas/article14943280.ece,False,False
https://www.thehindu.com/sport/other-sports/india-all-set-to-host-sepaktakraw/article5055726.ece,False,False
https://www.thejournal.ie/immigrant-council-irelan-dropping-of-work-restrictions-on-bulgarians-and-romanians-530657-Jul2012/,False,False
https://www.thejournal.ie/manor-street-gardai-assault-2910906-Aug2016/,False,False
